tag.number.full,DT,Location,Type,Num_Detect,Date,Species,Gender,Length,Time,sponser,name,school,school_class,Location2,Name,LAT,LONG,color
900_228000637957,2021-05-05T14:27:57Z,D1,HA,85,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:39:05Z,D1,HA,533,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:39:18Z,D1,HA,49,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:41:45Z,D1,HA,803,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:42:33Z,D1,HA,260,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:42:45Z,D1,HA,44,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:42:54Z,D1,HA,27,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:59:23Z,D1,HA,3820,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T14:59:38Z,D1,HA,53,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:01:47Z,D1,HA,726,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:01:55Z,D1,HA,24,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:02:15Z,D1,HA,83,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:20:09Z,D1,HA,276,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:20:14Z,D1,HA,21,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:32:55Z,D1,HA,54,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:33:12Z,D1,HA,9,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:35:28Z,D1,HA,757,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:35:31Z,D1,HA,1,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:38:31Z,D1,HA,1032,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:41:45Z,D1,HA,1033,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:44:17Z,D1,HA,9,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:44:22Z,D1,HA,0,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:44:32Z,D1,HA,18,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:44:58Z,D1,HA,3,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:45:02Z,D1,HA,9,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:45:19Z,D1,HA,43,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:45:24Z,D1,HA,5,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:45:25Z,D1,HA,2,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:45:35Z,D1,HA,3,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:47:59Z,D1,HA,800,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:48:19Z,D1,HA,55,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:48:59Z,D1,HA,199,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:53:35Z,D1,HA,1585,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:54:00Z,D1,HA,111,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:56:17Z,D1,HA,760,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T15:56:53Z,D1,HA,176,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:03:48Z,D1,HA,2374,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:04:51Z,D1,HA,336,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:05:57Z,D1,HA,367,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:06:20Z,D1,HA,107,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:10:14Z,D1,HA,1346,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:16:11Z,D1,HA,2017,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:16:31Z,D1,HA,88,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:22:17Z,D1,HA,1484,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:22:27Z,D1,HA,32,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:22:45Z,D1,HA,67,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:22:52Z,D1,HA,15,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:25:48Z,D1,HA,990,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:26:23Z,D1,HA,10,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:34:52Z,D1,HA,2936,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:36:30Z,D1,HA,545,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:51:55Z,D1,HA,1405,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:52:11Z,D1,HA,75,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:55:16Z,D1,HA,1026,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:55:28Z,D1,HA,30,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:56:49Z,D1,HA,408,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:57:03Z,D1,HA,64,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:57:38Z,D1,HA,199,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:58:04Z,D1,HA,134,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T16:58:39Z,D1,HA,171,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T17:01:01Z,D1,HA,805,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T17:02:07Z,D1,HA,329,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T17:02:57Z,D1,HA,256,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T17:03:05Z,D1,HA,25,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T17:06:07Z,D1,HA,1030,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T17:06:58Z,D1,HA,266,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T17:12:25Z,D1,HA,1854,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:09:33Z,D1,HA,7654,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:17:00Z,D1,HA,1371,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:17:13Z,D1,HA,66,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:17:23Z,D1,HA,28,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:24:36Z,D1,HA,2487,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:25:55Z,D1,HA,435,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:32:05Z,D1,HA,2121,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:50:05Z,D1,HA,741,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:50:24Z,D1,HA,79,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T18:56:20Z,D1,HA,8,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T19:01:46Z,D1,HA,1887,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T19:02:00Z,D1,HA,62,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T19:02:44Z,D1,HA,220,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T19:07:12Z,D1,HA,1523,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T19:10:09Z,D1,HA,964,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T19:10:55Z,D1,HA,245,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:02:35Z,D1,HA,1045,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:07:01Z,D1,HA,13,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:07:03Z,D1,HA,2,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:07:33Z,D1,HA,145,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:10:52Z,D1,HA,1129,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:11:17Z,D1,HA,86,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:11:35Z,D1,HA,67,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:12:38Z,D1,HA,339,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:15:55Z,D1,HA,1089,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:16:09Z,D1,HA,9,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:17:15Z,D1,HA,339,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637957,2021-05-05T23:17:46Z,D1,HA,154,4/27/21,A,F,29.3,21:20:00,Amanda Kelleher,Macena,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637959,2021-04-30T03:23:06Z,A6,HA,.,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637959,2021-04-30T04:40:02Z,J1,HA,5446								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637959,2021-04-30T04:40:58Z,J2,HA,5474								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637959,2021-04-30T04:41:48Z,J2,HA,118								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637959,2021-04-30T04:41:55Z,J2,HA,16								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637959,2021-04-30T04:41:56Z,J2,HA,1								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637959,2021-04-30T04:42:00Z,J2,HA,1								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637959,2021-04-30T04:43:36Z,J3,HA,5618								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637959,2021-04-30T04:43:45Z,J4,HA,5535								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637959,2021-04-30T04:43:46Z,J4,HA,1								,4/27/21,A,M,26.1,21:30:00,Amanda Kelleher,Juvie,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637960,2021-04-30T10:55:37Z,A5,HA,3,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637960,2021-04-30T11:16:03Z,A6,HA,7,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637960,2021-04-30T11:16:05Z,A6,HA,0,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637960,2021-04-30T13:28:49Z,J1,HA,.								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637960,2021-04-30T13:28:57Z,J2,HA,.								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637960,2021-04-30T13:29:08Z,J2,HA,5								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637960,2021-04-30T13:29:10Z,J2,HA,4								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637960,2021-04-30T13:29:11Z,J2,HA,1								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637960,2021-04-30T13:29:38Z,J2,HA,2								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637960,2021-04-30T13:30:42Z,J3,HA,.								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637960,2021-04-30T13:30:56Z,J4,HA,.								,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637960,2021-05-02T01:44:08Z,D1,HA,373,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T01:51:56Z,D1,HA,2532,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T01:52:02Z,D1,HA,30,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T01:52:32Z,D1,HA,55,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T02:08:29Z,D1,HA,376,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T02:08:57Z,D1,HA,126,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T02:10:32Z,D1,HA,482,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T02:10:55Z,D1,HA,85,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T02:21:43Z,D2,HA,4419,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637960,2021-05-02T02:21:47Z,D2,HA,19,4/27/21,A,M,26,21:35:00,Amanda Kelleher,Lucky,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637961,2021-04-28T03:43:52Z,A5,HA,1216,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637961,2021-04-28T03:43:55Z,A5,HA,6,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637961,2021-04-28T03:45:47Z,A6,HA,8808,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637961,2021-04-28T04:41:58Z,J1,HA,1072								,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637961,2021-04-28T04:42:27Z,J2,HA,1084								,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637961,2021-04-28T04:44:04Z,J3,HA,1037								,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637961,2021-04-28T04:44:24Z,J4,HA,1023								,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637961,2021-05-19T08:00:28Z,D2,HA,5399,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637961,2021-05-19T08:00:34Z,D2,HA,7,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637961,2021-05-19T08:44:04Z,D2,HA,15,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637961,2021-05-19T09:05:14Z,D1,HA,7129,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637961,2021-05-20T18:45:35Z,C1,HA,2684,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:35Z,C1,HA,5,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:36Z,C1,HA,4,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:36Z,C1,HA,5,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:37Z,C1,HA,4,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:38Z,C1,HA,4,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:38Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:38Z,C1,HA,1,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637961,2021-05-20T18:45:38Z,C1,HA,2,4/27/21,A,M,26.7,21:40:00,Amanda Kelleher,Djhenneffer,,,13,Flax Pond,41.588033,-70.569088,#31a354
